Transaction.Date,Transaction.Amount,Customer.Age,Account.Age.Days,Transaction.Hour,source,browser,sex,Payment.Method,Product.Category,Quantity,Device.Used,Address.Match,Is.Fraudulent
2015-10-23 07:05:55,24.0,39,103,7,SEO,Chrome,F,bank transfer,electronics,5,mobile,1,0
2024-02-11 17:59:47,87.09,18,141,17,SEO,FireFox,M,bank transfer,toys & games,5,mobile,1,0
2024-02-04 05:05:58,415.61,39,115,5,Ads,Safari,F,bank transfer,electronics,1,tablet,1,0
2024-02-09 16:57:35,570.65,30,343,16,SEO,Safari,F,credit card,electronics,4,tablet,1,0
2015-12-10 08:39:11,46.0,19,114,8,Ads,Chrome,F,debit card,electronics,3,tablet,1,0
2024-01-31 07:43:55,163.53,33,312,7,Ads,Safari,M,credit card,toys & games,2,mobile,1,0
2024-02-04 16:06:02,87.23,45,117,16,Ads,Chrome,M,credit card,health & beauty,4,desktop,1,0
2015-07-28 12:02:27,44.0,25,42,12,Direct,IE,M,PayPal,home & garden,2,desktop,0,0
2015-09-28 23:07:08,43.0,18,63,23,Ads,IE,F,credit card,electronics,1,mobile,1,0
2015-11-04 21:12:13,14.0,27,112,21,Direct,Chrome,M,credit card,clothing,1,tablet,1,0
2024-01-05 12:42:31,156.29,32,305,12,Ads,Chrome,F,bank transfer,home & garden,4,tablet,1,0
2015-03-12 21:28:58,21.0,20,40,21,SEO,Safari,M,bank transfer,toys & games,1,tablet,1,0
2024-01-23 16:33:40,129.32,41,6,16,Ads,IE,F,credit card,toys & games,2,tablet,1,0
2024-03-26 12:02:04,602.21,47,53,12,SEO,FireFox,F,bank transfer,health & beauty,2,desktop,1,0
2024-01-26 23:15:32,474.2,41,73,23,Ads,Chrome,M,bank transfer,home & garden,2,desktop,1,0
2015-06-11 15:35:18,60.0,47,38,15,SEO,IE,M,debit card,electronics,2,mobile,1,0
2015-03-11 10:46:19,31.0,40,18,10,Direct,Chrome,M,bank transfer,electronics,5,desktop,1,0
2024-03-21 10:05:45,1158.51,38,346,10,Ads,Chrome,F,PayPal,home & garden,5,desktop,1,0
2015-05-04 12:48:09,10.0,40,40,12,SEO,Chrome,M,bank transfer,electronics,2,desktop,1,0
2024-01-14 20:40:22,119.76,33,15,20,SEO,Safari,F,bank transfer,home & garden,5,mobile,1,0
2024-01-12 18:21:04,96.3,43,67,18,Ads,Chrome,F,credit card,toys & games,2,desktop,1,1
2024-01-29 02:17:57,44.0,19,277,2,Ads,IE,M,debit card,clothing,2,desktop,1,0
2024-03-12 09:01:30,91.19,30,221,9,Direct,IE,F,credit card,health & beauty,1,mobile,1,0
2024-02-21 02:16:10,402.79,12,62,2,SEO,Chrome,M,bank transfer,toys & games,2,desktop,1,0
2015-08-28 01:37:17,33.0,22,60,1,Ads,IE,M,PayPal,home & garden,4,tablet,1,0
2024-03-14 02:43:31,22.42,8,273,2,SEO,Safari,F,PayPal,home & garden,4,mobile,1,0
2024-01-19 18:52:00,41.5,33,252,18,SEO,Chrome,M,debit card,clothing,5,mobile,0,0
2015-09-21 19:29:51,48.0,29,112,19,SEO,IE,F,bank transfer,health & beauty,2,desktop,1,0
2024-01-02 23:40:59,26.24,45,103,23,Direct,Safari,M,bank transfer,health & beauty,1,tablet,1,0
2024-01-03 17:22:19,215.45,11,29,17,Direct,IE,M,debit card,electronics,1,desktop,1,0
2015-05-15 22:35:39,25.0,37,61,22,Direct,IE,M,debit card,health & beauty,3,desktop,1,0
2024-01-06 22:27:23,49.87,32,27,22,Direct,Chrome,F,debit card,electronics,2,tablet,1,0
2015-05-30 17:03:32,26.0,19,74,17,Ads,FireFox,M,debit card,home & garden,1,desktop,1,0
2024-02-23 21:20:44,52.89,34,190,21,Ads,Safari,M,PayPal,clothing,5,mobile,1,0
2015-07-16 03:28:43,32.0,43,9,3,SEO,FireFox,M,bank transfer,home & garden,1,desktop,1,0
2015-03-22 18:07:06,44.0,23,72,18,Ads,FireFox,M,bank transfer,health & beauty,2,tablet,1,0
2015-05-08 19:19:50,36.0,18,111,19,Ads,IE,F,debit card,toys & games,1,mobile,0,0
2024-03-05 10:20:09,344.81,35,166,10,SEO,Chrome,F,bank transfer,electronics,3,mobile,1,0
2024-01-03 20:36:15,328.26,56,103,20,Ads,FireFox,F,credit card,health & beauty,1,tablet,1,0
2015-09-12 16:09:08,42.0,28,26,16,Ads,FireFox,M,debit card,electronics,1,mobile,1,0
2024-03-04 15:27:15,39.96,23,128,15,Ads,FireFox,F,PayPal,clothing,3,mobile,1,0
2015-08-05 02:47:26,45.0,27,18,2,Ads,Chrome,F,PayPal,home & garden,1,tablet,0,0
2024-04-02 01:28:55,298.41,47,316,2,Ads,Chrome,F,credit card,health & beauty,1,mobile,1,1
2015-10-12 20:49:39,73.0,40,69,20,SEO,FireFox,F,debit card,home & garden,4,tablet,1,0
2024-02-26 15:22:25,154.35,45,182,15,Direct,Safari,F,PayPal,health & beauty,5,desktop,1,0
2015-04-21 12:49:42,16.0,52,32,12,Direct,IE,F,bank transfer,health & beauty,2,tablet,1,0
2024-01-28 11:13:22,10.75,49,60,11,Direct,IE,M,bank transfer,electronics,5,tablet,1,0
2024-03-14 08:35:22,283.53,29,37,8,SEO,Chrome,F,credit card,electronics,3,tablet,1,0
2015-05-11 10:14:42,13.0,25,47,10,SEO,IE,M,debit card,home & garden,3,mobile,1,0
2015-07-14 04:13:42,36.0,21,81,4,SEO,Safari,F,debit card,home & garden,2,tablet,1,0
2024-03-26 20:27:51,11.38,45,199,20,Direct,Chrome,F,credit card,toys & games,1,mobile,1,0
2024-01-06 05:49:50,308.46,32,201,5,SEO,Chrome,F,credit card,electronics,4,tablet,1,0
2015-08-19 19:01:22,37.0,38,72,19,Ads,IE,F,debit card,electronics,1,tablet,1,0
2015-11-05 10:45:44,46.0,40,114,10,Ads,Chrome,M,credit card,health & beauty,5,mobile,1,0
2015-08-02 03:07:54,61.0,27,45,3,Direct,IE,M,bank transfer,electronics,4,desktop,1,1
2024-03-01 15:54:07,29.18,20,43,15,Ads,Safari,F,debit card,electronics,1,desktop,1,0
2024-02-28 18:31:32,357.02,36,298,18,SEO,Chrome,F,PayPal,clothing,1,desktop,1,0
2015-08-05 11:43:53,31.0,24,76,11,SEO,Chrome,F,credit card,home & garden,1,tablet,1,0
2024-03-21 18:46:19,129.14,41,145,4,SEO,IE,M,debit card,home & garden,2,tablet,1,1
2015-03-14 20:44:54,28.0,22,21,20,SEO,Safari,F,debit card,health & beauty,4,desktop,1,0
2015-03-09 15:07:15,9.0,25,27,15,SEO,FireFox,M,bank transfer,toys & games,2,mobile,1,0
2024-01-28 21:27:48,243.21,34,36,21,Ads,Safari,M,PayPal,home & garden,5,desktop,1,0
2024-01-03 21:10:36,600.1,25,333,21,Ads,Chrome,F,PayPal,toys & games,2,desktop,1,0
2015-09-18 11:06:06,28.0,37,54,11,SEO,Chrome,M,credit card,health & beauty,4,mobile,1,0
2015-02-20 17:57:09,30.0,25,47,17,Ads,FireFox,F,debit card,toys & games,4,desktop,1,0
2024-03-05 02:16:46,38.84,30,291,2,SEO,Chrome,M,bank transfer,toys & games,3,tablet,0,0
2015-06-12 15:39:09,19.0,25,117,15,SEO,Chrome,F,PayPal,clothing,3,desktop,1,0
2024-02-16 12:29:17,37.82,33,290,12,SEO,IE,F,bank transfer,home & garden,3,tablet,0,0
2024-02-22 22:58:30,110.31,25,230,22,Ads,Chrome,F,credit card,toys & games,5,mobile,1,0
2015-10-15 16:34:17,22.0,24,81,16,Direct,IE,M,debit card,electronics,3,tablet,1,1
2024-03-08 10:08:22,54.12,21,297,10,Ads,Safari,M,bank transfer,home & garden,2,mobile,1,0
2024-01-23 20:11:01,91.66,50,312,20,SEO,Chrome,M,PayPal,electronics,5,mobile,1,0
2015-06-15 05:31:24,44.0,32,46,5,SEO,IE,M,bank transfer,electronics,5,mobile,1,0
2024-01-25 19:23:56,163.25,38,25,19,Ads,FireFox,F,debit card,electronics,1,tablet,1,1
2024-03-09 10:32:09,137.83,41,332,10,Ads,IE,M,credit card,clothing,3,tablet,1,0
2015-11-16 15:15:39,20.0,24,105,15,Direct,Safari,M,PayPal,electronics,4,desktop,1,1
2015-02-19 16:56:45,27.0,41,41,16,Direct,Chrome,F,PayPal,home & garden,2,mobile,1,0
2024-03-08 19:59:07,327.78,24,309,19,Ads,FireFox,F,credit card,electronics,4,desktop,1,0
2024-01-28 10:34:20,47.74,25,171,10,SEO,Chrome,F,debit card,electronics,3,desktop,1,0
2024-02-11 13:02:26,212.03,29,57,13,SEO,Chrome,F,PayPal,electronics,3,mobile,1,0
2024-01-14 09:53:24,135.62,28,46,9,SEO,Chrome,M,credit card,electronics,5,mobile,1,0
2024-02-20 04:50:13,41.94,44,289,4,Ads,FireFox,F,bank transfer,home & garden,5,desktop,1,0
2024-02-16 12:01:03,921.57,26,288,12,SEO,FireFox,F,credit card,toys & games,4,desktop,1,0
2024-03-20 08:22:39,43.29,35,128,8,SEO,Safari,F,debit card,home & garden,5,mobile,1,0
2024-02-18 11:47:45,29.26,48,168,11,SEO,IE,F,bank transfer,clothing,1,mobile,1,0
2024-03-27 09:01:08,459.74,28,25,2,Ads,Chrome,F,PayPal,clothing,2,mobile,1,1
2024-02-09 06:59:16,55.63,19,283,6,Ads,Chrome,F,debit card,home & garden,4,desktop,1,0
2015-11-03 00:03:54,61.0,39,112,0,SEO,Chrome,F,bank transfer,clothing,4,mobile,1,0
2024-01-20 06:47:18,304.83,18,34,6,Ads,IE,M,credit card,toys & games,2,mobile,1,0
2024-03-11 10:10:09,68.4,25,244,10,SEO,Opera,F,PayPal,health & beauty,3,mobile,1,0
2024-03-09 07:15:04,100.96,28,168,7,Direct,Chrome,M,PayPal,electronics,5,tablet,1,0
2015-05-07 15:28:42,47.0,22,85,15,SEO,Chrome,M,bank transfer,home & garden,3,desktop,1,0
2015-04-05 23:22:48,32.0,29,54,23,Direct,Chrome,F,credit card,toys & games,4,desktop,1,0
2024-01-01 08:28:16,190.08,34,36,8,SEO,Chrome,F,bank transfer,clothing,4,mobile,1,0
2024-03-14 05:55:36,61.51,34,115,5,Ads,Safari,F,PayPal,health & beauty,3,mobile,1,0
2015-04-14 07:45:35,48.0,25,28,7,SEO,FireFox,F,credit card,home & garden,4,tablet,1,0
2015-05-18 05:26:05,71.0,26,71,5,SEO,FireFox,M,PayPal,toys & games,5,desktop,1,0
2024-01-12 06:53:30,108.17,30,27,6,Ads,IE,F,credit card,toys & games,4,tablet,1,0
2015-05-14 03:48:12,23.0,27,61,3,Ads,Safari,F,PayPal,health & beauty,5,desktop,1,1
2024-03-11 04:54:50,130.06,29,54,4,Ads,Safari,F,PayPal,health & beauty,5,desktop,1,0
2015-06-25 08:36:05,88.0,24,32,8,SEO,FireFox,M,PayPal,clothing,2,mobile,1,0
2024-03-14 05:49:27,310.39,38,146,5,Direct,Chrome,F,PayPal,home & garden,3,mobile,1,0
2015-04-03 00:01:12,30.0,18,28,0,SEO,IE,F,PayPal,health & beauty,1,desktop,1,0
2015-05-06 19:39:37,35.0,29,10,19,Ads,Safari,M,bank transfer,toys & games,3,tablet,1,0
2015-03-13 16:03:47,14.0,31,48,16,Ads,Safari,F,bank transfer,electronics,3,tablet,1,0
2015-07-18 00:39:12,38.0,39,119,0,Direct,Safari,M,debit card,electronics,2,desktop,1,0
2015-07-26 18:52:20,16.0,50,50,18,SEO,Safari,M,debit card,health & beauty,5,tablet,1,0
2015-09-24 19:41:00,23.0,31,108,19,SEO,Chrome,M,PayPal,health & beauty,2,desktop,1,0
2024-01-05 10:02:02,288.46,35,164,10,SEO,IE,F,bank transfer,home & garden,4,mobile,1,0
2024-03-25 15:19:12,447.11,43,103,15,Ads,Opera,M,credit card,clothing,1,tablet,1,0
2024-02-25 04:43:20,167.42,39,52,4,SEO,Chrome,M,debit card,toys & games,4,desktop,1,0
2015-08-21 14:32:55,14.0,34,117,14,Ads,Chrome,M,bank transfer,health & beauty,3,mobile,1,0
2024-02-07 09:58:53,412.07,29,53,9,Ads,Chrome,M,bank transfer,home & garden,3,desktop,1,0
2024-01-25 09:00:50,69.15,27,121,9,SEO,IE,F,debit card,health & beauty,1,desktop,1,0
2015-03-24 07:49:59,37.0,33,53,7,SEO,Safari,F,bank transfer,health & beauty,5,tablet,0,0
2024-01-23 07:25:19,64.41,50,180,7,SEO,Chrome,M,bank transfer,health & beauty,5,mobile,1,0
2024-02-05 09:24:31,334.62,27,181,9,SEO,Chrome,M,credit card,home & garden,1,desktop,0,0
2024-03-04 07:37:28,141.92,28,17,7,Direct,FireFox,F,PayPal,health & beauty,1,tablet,1,0
2024-01-30 19:28:31,146.16,40,197,19,SEO,IE,M,debit card,toys & games,1,mobile,1,0
2015-04-13 23:53:34,32.0,25,50,23,SEO,IE,M,bank transfer,toys & games,5,mobile,1,0
2015-09-23 05:59:55,21.0,42,57,5,SEO,IE,M,credit card,clothing,4,mobile,1,0
2015-09-28 19:54:33,18.0,44,75,19,SEO,Chrome,M,credit card,clothing,5,tablet,1,0
2015-06-07 04:43:54,16.0,28,93,4,SEO,Safari,M,PayPal,electronics,2,tablet,0,0
2015-11-04 16:20:56,36.0,34,117,16,SEO,Chrome,M,debit card,electronics,4,mobile,1,0
2024-02-06 16:16:15,17.69,21,146,16,Direct,Safari,F,debit card,home & garden,2,tablet,1,0
2015-09-01 19:46:29,53.0,44,15,19,SEO,FireFox,M,debit card,home & garden,4,mobile,1,0
2024-03-03 15:15:50,127.19,40,114,15,SEO,Chrome,M,PayPal,electronics,3,desktop,1,0
2024-03-27 09:20:22,215.77,35,108,9,Ads,Chrome,M,credit card,toys & games,3,desktop,1,0
2024-02-07 21:01:52,477.43,46,12,21,Ads,Chrome,F,bank transfer,clothing,4,tablet,1,0
2024-01-09 08:35:09,265.99,24,309,8,Direct,IE,M,PayPal,home & garden,4,mobile,1,0
2015-09-01 05:37:26,41.0,35,118,5,SEO,Opera,M,bank transfer,clothing,2,tablet,1,0
2015-02-22 16:15:05,22.0,32,1,16,Direct,Safari,M,debit card,health & beauty,1,mobile,1,0
2015-10-22 08:39:35,54.0,42,114,8,SEO,Chrome,M,PayPal,health & beauty,2,desktop,1,0
2015-06-11 03:57:26,17.0,43,57,3,Direct,Safari,F,credit card,home & garden,3,tablet,0,0
2024-02-27 08:31:00,124.35,40,205,8,SEO,Chrome,F,bank transfer,home & garden,2,mobile,1,0
2024-03-28 12:01:09,242.19,35,143,12,Direct,IE,F,bank transfer,electronics,5,mobile,1,0
2024-03-20 13:25:58,194.56,32,314,13,Direct,Chrome,F,credit card,toys & games,1,tablet,1,0
2024-02-23 12:25:44,342.64,22,76,12,Ads,Chrome,F,debit card,clothing,1,mobile,1,0
2024-04-02 14:22:02,229.61,30,18,14,Ads,Safari,F,PayPal,clothing,2,tablet,1,1
2024-03-06 21:18:36,38.26,43,155,21,Ads,Chrome,M,credit card,electronics,4,mobile,1,0
2024-03-20 13:12:31,255.38,46,207,13,Direct,Chrome,F,PayPal,health & beauty,3,mobile,1,0
2024-01-29 22:25:25,265.07,34,324,22,SEO,FireFox,F,bank transfer,home & garden,3,desktop,0,0
2015-10-13 13:47:23,28.0,26,85,13,Ads,FireFox,F,debit card,toys & games,5,mobile,1,0
2015-04-04 09:04:27,49.0,43,59,9,SEO,IE,M,credit card,clothing,5,tablet,1,0
2024-03-25 14:19:55,342.58,26,61,14,Direct,FireFox,M,credit card,toys & games,5,mobile,0,0
2024-03-15 09:32:33,322.69,33,93,9,Direct,Chrome,F,bank transfer,home & garden,4,tablet,1,0
2024-01-06 00:42:51,111.5,29,273,0,SEO,Chrome,F,debit card,health & beauty,2,mobile,1,0
2024-02-08 17:05:04,455.68,38,175,17,Ads,IE,M,bank transfer,electronics,5,tablet,1,0
2015-06-15 23:39:09,14.0,45,29,23,Direct,FireFox,M,credit card,clothing,1,mobile,1,0
2015-06-04 21:39:18,43.0,35,93,21,Ads,Safari,M,PayPal,electronics,3,desktop,1,0
2015-09-09 13:09:50,60.0,48,109,13,Direct,IE,M,credit card,health & beauty,5,desktop,1,0
2024-02-12 11:38:48,93.62,29,12,11,Direct,Chrome,M,PayPal,health & beauty,3,desktop,1,0
2015-02-28 09:16:43,22.0,39,46,9,Ads,IE,F,debit card,electronics,3,mobile,1,0
2015-04-02 13:55:04,16.0,22,23,13,SEO,IE,F,debit card,toys & games,3,mobile,1,0
2015-07-26 10:50:43,43.0,50,73,10,SEO,Chrome,M,bank transfer,clothing,3,tablet,1,0
2024-02-16 17:31:21,188.35,30,177,17,SEO,Chrome,M,bank transfer,clothing,5,tablet,1,0
2015-07-19 04:07:11,58.0,34,113,4,SEO,Chrome,M,debit card,electronics,3,tablet,1,0
2024-03-18 20:43:46,122.41,37,64,20,Direct,IE,F,debit card,home & garden,1,desktop,1,0
2015-05-13 18:19:31,38.0,50,70,18,Ads,Chrome,F,bank transfer,health & beauty,2,desktop,1,0
2024-01-09 09:15:00,56.06,25,160,9,SEO,IE,M,credit card,home & garden,4,mobile,0,0
2024-01-03 15:35:00,295.17,44,47,15,SEO,Chrome,F,PayPal,toys & games,4,mobile,1,0
2024-03-27 00:36:04,477.11,35,43,0,Ads,IE,M,credit card,electronics,1,tablet,1,1
2015-06-19 13:53:20,32.0,28,34,13,Ads,IE,M,credit card,toys & games,4,desktop,1,0
2024-01-30 23:27:30,225.11,37,270,23,Direct,IE,F,PayPal,health & beauty,2,tablet,1,0
2024-02-14 13:55:09,312.37,33,87,13,Ads,Chrome,F,debit card,electronics,4,desktop,1,0
2024-03-19 03:55:59,198.86,20,268,3,Ads,Safari,F,debit card,electronics,3,tablet,1,0
2024-01-07 18:56:43,153.15,28,72,18,Ads,Chrome,F,debit card,electronics,2,mobile,1,0
2024-02-10 23:01:03,456.05,19,242,23,SEO,IE,F,PayPal,toys & games,3,desktop,1,0
2015-02-01 01:28:09,12.0,31,2,1,SEO,Chrome,F,PayPal,toys & games,1,tablet,1,0
2015-01-11 12:22:17,19.0,37,0,12,Direct,IE,M,debit card,electronics,5,tablet,1,1
2024-01-20 18:50:50,332.64,48,25,3,SEO,IE,F,PayPal,home & garden,2,desktop,1,1
2024-01-03 16:51:08,70.56,43,210,16,Ads,IE,F,bank transfer,electronics,2,tablet,1,0
2024-02-29 03:27:46,804.93,28,13,3,SEO,Chrome,F,credit card,health & beauty,1,mobile,1,0
2015-10-13 14:08:08,33.0,44,110,14,SEO,Safari,M,debit card,clothing,1,tablet,1,0
2015-02-24 21:27:07,36.0,21,18,21,Direct,IE,M,credit card,toys & games,1,mobile,1,1
2024-03-18 02:09:00,218.98,24,221,2,Ads,Chrome,M,PayPal,electronics,4,mobile,1,0
2024-01-24 15:50:56,18.94,34,200,15,Ads,Chrome,F,PayPal,toys & games,1,desktop,1,0
2015-05-18 16:42:21,10.0,30,92,16,Ads,FireFox,M,debit card,clothing,4,desktop,1,0
2015-07-14 03:05:35,87.0,46,4,3,SEO,Chrome,M,credit card,health & beauty,1,mobile,1,0
2024-03-16 20:32:41,597.83,28,262,20,SEO,Safari,M,credit card,electronics,3,desktop,1,0
2015-04-12 23:13:40,14.0,18,49,23,Ads,Chrome,F,PayPal,toys & games,1,desktop,1,0
2015-09-15 04:19:15,64.0,26,58,4,Direct,Chrome,M,PayPal,home & garden,5,tablet,1,0
2024-01-01 15:54:50,132.45,35,208,15,Ads,IE,F,PayPal,toys & games,3,mobile,1,0
2024-03-27 06:32:55,163.45,36,21,6,Direct,FireFox,M,bank transfer,home & garden,4,desktop,1,0
2015-11-13 16:49:15,38.0,23,107,16,SEO,Chrome,F,debit card,health & beauty,3,tablet,1,0
2015-07-07 13:21:27,12.0,28,40,13,Ads,FireFox,M,credit card,health & beauty,5,tablet,0,0
2015-05-06 19:34:19,13.0,29,81,19,Ads,Safari,M,credit card,toys & games,4,mobile,1,1
2015-04-08 22:06:04,29.0,41,18,22,SEO,Safari,M,bank transfer,electronics,1,mobile,1,0
2024-03-19 12:52:19,470.25,29,208,12,Direct,Chrome,M,PayPal,home & garden,3,tablet,1,0
2015-05-03 02:20:15,25.0,42,49,2,Direct,Chrome,F,bank transfer,clothing,2,tablet,0,0
2024-01-22 01:12:21,321.86,22,230,1,Direct,Chrome,F,credit card,electronics,4,tablet,1,0
2024-01-27 01:12:14,53.52,23,307,1,SEO,Chrome,F,credit card,health & beauty,3,mobile,1,0
2015-07-08 10:48:05,48.0,35,61,10,Ads,Chrome,M,bank transfer,clothing,4,tablet,1,0
2024-03-19 14:34:30,130.0,30,215,14,Ads,Chrome,F,PayPal,clothing,4,desktop,1,0
2015-08-02 06:57:54,36.0,52,37,6,Ads,Chrome,F,PayPal,electronics,4,mobile,0,0
2024-02-29 10:17:49,208.51,40,58,10,Ads,IE,F,debit card,toys & games,5,desktop,1,0
2015-05-26 10:41:05,23.0,34,79,10,SEO,IE,F,credit card,clothing,3,tablet,1,0
2024-01-07 10:57:55,29.89,19,13,10,Direct,Chrome,F,bank transfer,electronics,1,desktop,1,0
2015-06-26 11:40:32,27.0,31,102,11,SEO,Chrome,F,bank transfer,toys & games,3,mobile,1,0
2015-07-02 16:24:45,33.0,34,68,16,SEO,IE,M,bank transfer,toys & games,5,desktop,1,0
2024-02-04 15:33:51,269.34,24,108,15,SEO,FireFox,F,debit card,toys & games,1,tablet,1,0
2015-01-28 02:11:10,16.0,41,26,2,SEO,IE,F,bank transfer,electronics,2,desktop,1,0
2015-05-02 23:27:06,34.0,30,30,23,Ads,IE,M,credit card,health & beauty,3,desktop,1,0
2015-04-24 10:23:20,25.0,51,109,10,Ads,Safari,F,bank transfer,health & beauty,4,tablet,0,0
2015-05-06 03:47:13,24.0,20,103,3,Direct,Chrome,M,debit card,health & beauty,4,desktop,1,0
2024-01-03 07:03:07,211.8,38,196,7,SEO,Safari,F,credit card,home & garden,3,tablet,0,0
2015-09-18 11:36:01,26.0,22,43,11,Ads,FireFox,M,PayPal,toys & games,1,desktop,1,0
2024-03-20 23:41:14,186.18,31,95,23,Direct,IE,F,credit card,clothing,1,mobile,1,0
2015-08-29 02:23:06,21.0,38,92,2,SEO,Chrome,M,PayPal,clothing,2,desktop,1,0
2015-09-23 15:01:09,21.0,56,58,15,SEO,FireFox,M,PayPal,health & beauty,1,tablet,0,0
2024-04-02 07:18:57,182.0,33,112,7,SEO,Chrome,M,debit card,clothing,3,tablet,1,0
2015-05-26 09:24:36,60.0,36,11,9,Ads,IE,M,credit card,home & garden,2,desktop,1,0
2015-08-12 01:47:14,19.0,32,97,1,SEO,FireFox,M,bank transfer,home & garden,5,desktop,1,0
2024-01-22 22:01:46,29.84,29,161,22,Ads,Chrome,F,credit card,clothing,3,mobile,1,0
2015-04-25 10:40:46,63.0,45,110,10,Ads,Chrome,F,PayPal,clothing,1,tablet,1,0
2015-06-08 16:08:20,44.0,36,25,16,Direct,Chrome,M,PayPal,home & garden,4,tablet,1,0
2024-02-25 01:08:32,58.82,42,84,1,SEO,IE,M,bank transfer,home & garden,4,tablet,0,0
2015-02-16 20:09:35,54.0,32,12,20,Direct,FireFox,M,credit card,clothing,5,tablet,1,0
2015-03-13 22:34:09,75.0,31,70,22,Ads,FireFox,F,debit card,home & garden,2,tablet,1,0
2024-02-27 01:11:56,134.5,31,252,1,SEO,Chrome,F,bank transfer,clothing,2,mobile,1,0
2024-04-03 03:55:16,45.71,51,90,3,Ads,Chrome,F,credit card,electronics,5,tablet,0,0
2015-08-21 05:59:25,32.0,29,96,5,Ads,IE,F,PayPal,health & beauty,4,desktop,1,0
2015-05-16 01:42:32,62.0,29,68,1,Direct,Safari,F,bank transfer,electronics,5,tablet,1,1
2024-03-26 13:41:16,96.72,34,330,13,Ads,IE,M,bank transfer,toys & games,2,mobile,1,0
2015-08-26 02:18:31,20.0,20,46,2,Ads,Chrome,M,PayPal,clothing,5,tablet,1,0
2024-03-13 12:52:10,49.28,34,299,12,Direct,IE,M,credit card,clothing,5,tablet,1,0
2015-01-10 01:13:28,59.0,34,0,1,SEO,IE,F,PayPal,toys & games,1,tablet,1,1
2015-09-04 14:58:27,46.0,43,59,14,Direct,Chrome,M,bank transfer,clothing,2,mobile,1,0
2024-02-23 22:06:19,405.82,27,242,22,SEO,IE,F,debit card,toys & games,1,tablet,1,0
2015-05-10 08:15:42,33.0,36,103,8,Direct,Chrome,F,PayPal,health & beauty,2,tablet,1,0
2015-05-30 03:30:07,45.0,23,25,3,Ads,Safari,M,bank transfer,electronics,3,tablet,1,0
2015-05-03 13:29:33,64.0,20,10,13,Direct,IE,M,credit card,electronics,4,desktop,1,0
2015-09-10 23:46:33,47.0,28,88,23,SEO,FireFox,M,PayPal,clothing,5,mobile,1,0
2015-08-04 20:37:33,60.0,24,94,20,SEO,Safari,F,PayPal,toys & games,1,desktop,1,0
2015-06-24 11:13:07,35.0,22,17,11,SEO,Chrome,M,bank transfer,health & beauty,3,mobile,1,0
2024-02-04 23:14:29,32.4,16,100,23,Ads,Safari,M,bank transfer,clothing,5,tablet,1,0
2015-07-14 02:31:44,27.0,20,11,2,Direct,IE,F,bank transfer,home & garden,1,tablet,1,0
2024-03-16 20:00:03,31.27,23,29,20,Ads,Chrome,F,bank transfer,clothing,5,tablet,1,1
2024-02-05 11:00:27,157.06,41,203,11,Ads,FireFox,M,PayPal,toys & games,1,mobile,1,0
2024-01-05 03:33:48,304.54,58,235,3,SEO,Chrome,F,bank transfer,home & garden,5,tablet,1,0
2015-05-15 22:41:10,20.0,46,2,22,SEO,IE,F,PayPal,home & garden,1,mobile,1,0
2024-01-16 19:55:45,121.52,42,176,19,Direct,Chrome,F,PayPal,home & garden,5,mobile,1,0
2015-07-09 09:57:58,40.0,33,63,9,Direct,Chrome,M,bank transfer,electronics,2,desktop,1,0
2015-03-05 16:50:33,32.0,52,4,16,Direct,Chrome,M,debit card,toys & games,4,tablet,1,0
2015-11-15 16:31:31,25.0,36,111,16,SEO,IE,F,bank transfer,electronics,5,desktop,1,0
2015-05-26 12:03:36,25.0,32,39,12,Ads,Chrome,F,debit card,home & garden,2,mobile,1,0
2015-01-08 23:28:04,17.0,29,0,23,Ads,IE,M,debit card,home & garden,5,mobile,0,1
2024-03-07 22:41:30,82.03,41,39,22,SEO,Chrome,M,credit card,health & beauty,2,tablet,0,0
2024-03-25 21:10:52,143.12,27,21,21,SEO,Chrome,M,credit card,clothing,4,mobile,1,0
2024-03-07 04:39:31,78.38,36,179,4,Ads,Safari,M,debit card,health & beauty,5,mobile,1,0
2015-09-25 07:28:06,19.0,29,42,7,Ads,Chrome,F,bank transfer,home & garden,3,tablet,1,0
2024-03-08 16:15:43,46.71,35,244,16,SEO,FireFox,F,PayPal,electronics,2,tablet,1,0
2024-03-21 14:05:16,104.86,39,21,14,Ads,IE,M,credit card,electronics,5,mobile,1,1
2024-02-06 20:36:41,94.27,26,127,20,Direct,IE,M,PayPal,toys & games,1,mobile,1,0
2024-02-09 07:54:38,92.32,27,297,7,SEO,IE,F,debit card,electronics,2,tablet,1,0
2024-03-12 10:12:53,44.14,46,67,10,Ads,IE,F,credit card,home & garden,4,tablet,0,0
2024-02-23 19:49:40,127.11,28,214,19,SEO,FireFox,M,bank transfer,electronics,2,mobile,1,0
2024-03-05 10:03:04,74.57,49,249,10,Direct,Safari,F,bank transfer,electronics,5,mobile,0,0
2024-02-05 16:08:28,212.91,35,40,16,SEO,Safari,M,debit card,clothing,2,mobile,1,0
2015-01-01 12:32:05,36.0,29,0,12,Ads,FireFox,M,credit card,electronics,1,tablet,1,1
2015-03-19 03:53:11,9.0,28,17,3,SEO,Safari,M,credit card,home & garden,5,mobile,1,0
2024-04-02 21:34:45,42.22,19,293,21,Ads,Chrome,M,debit card,clothing,4,desktop,0,0
2015-08-21 04:36:23,18.0,50,114,4,SEO,Chrome,F,bank transfer,health & beauty,3,tablet,0,0
