Transaction.Date,Transaction.Amount,Customer.Age,Account.Age.Days,Transaction.Hour,source,browser,sex,Payment.Method,Product.Category,Quantity,Device.Used,Address.Match,Is.Fraudulent
2024-01-21 11:03:45,182.84,46,257,11,Ads,Safari,F,PayPal,clothing,5,mobile,1,0
2024-01-16 00:04:25,69.62,28,107,0,Ads,Chrome,F,debit card,home & garden,3,mobile,1,0
2015-08-24 19:58:14,47.0,43,113,19,Ads,FireFox,M,bank transfer,clothing,2,tablet,1,0
2015-04-05 01:43:14,32.0,34,69,1,Direct,Chrome,M,bank transfer,clothing,4,desktop,1,0
2024-01-03 15:01:05,129.83,55,247,15,Ads,IE,M,debit card,electronics,5,mobile,1,0
2024-02-28 06:44:59,42.65,41,291,6,Ads,Chrome,F,debit card,health & beauty,3,desktop,1,0
2024-02-17 14:37:32,685.34,38,260,14,Direct,Chrome,M,credit card,clothing,3,desktop,1,0
2024-03-01 14:49:38,638.56,35,163,14,Direct,Opera,M,credit card,toys & games,2,desktop,0,0
2024-01-01 01:20:14,334.88,30,135,1,Ads,Chrome,M,bank transfer,electronics,5,mobile,1,0
2015-07-22 08:36:04,77.0,33,111,8,Direct,Chrome,M,bank transfer,clothing,1,mobile,1,0
2015-04-23 10:40:47,16.0,28,2,10,SEO,IE,M,credit card,home & garden,5,mobile,1,0
2015-08-08 11:35:27,38.0,28,48,11,Ads,IE,M,PayPal,health & beauty,1,desktop,1,0
2024-02-04 12:11:39,62.78,30,15,12,Direct,IE,F,bank transfer,clothing,5,mobile,1,0
2015-10-02 01:53:55,24.0,30,111,1,Ads,FireFox,M,debit card,toys & games,5,desktop,1,0
2015-06-03 23:32:02,90.0,40,72,23,SEO,Chrome,M,PayPal,toys & games,3,desktop,1,0
2024-01-25 13:32:37,73.23,35,281,13,Ads,IE,F,bank transfer,electronics,3,mobile,1,0
2015-10-29 03:17:00,20.0,39,113,3,SEO,Chrome,F,bank transfer,electronics,2,mobile,1,0
2024-02-09 04:36:52,96.69,41,183,4,SEO,IE,F,PayPal,health & beauty,4,desktop,1,0
2024-03-20 21:39:01,41.05,26,163,21,Ads,FireFox,F,bank transfer,clothing,5,desktop,0,0
2015-05-01 04:28:01,35.0,39,59,4,Ads,Chrome,M,bank transfer,health & beauty,1,tablet,1,0
2024-03-18 11:19:43,10.02,45,303,11,Direct,Chrome,M,debit card,clothing,2,tablet,1,0
2024-03-08 10:13:42,383.24,29,79,1,Ads,Chrome,M,PayPal,home & garden,4,desktop,1,1
2024-03-14 18:03:12,344.19,38,57,18,Ads,Safari,M,credit card,electronics,4,tablet,1,1
2024-03-07 10:04:44,100.93,31,106,10,Ads,Chrome,M,PayPal,health & beauty,2,tablet,1,0
2024-02-17 20:23:23,123.43,26,275,20,Direct,Chrome,M,debit card,toys & games,1,mobile,1,0
2015-08-21 02:01:15,20.0,46,12,2,Direct,Chrome,F,bank transfer,clothing,4,tablet,1,0
2024-02-02 12:37:49,101.04,29,8,12,SEO,IE,M,debit card,toys & games,5,tablet,1,0
2015-04-15 23:04:54,40.0,32,64,23,Ads,Chrome,F,bank transfer,health & beauty,1,tablet,1,0
2015-01-07 09:35:04,62.0,35,0,9,SEO,Chrome,M,credit card,home & garden,3,tablet,1,1
2024-01-21 07:07:22,10.58,40,74,7,Ads,Safari,M,bank transfer,electronics,2,desktop,1,0
2015-01-30 08:51:57,38.0,24,2,8,Direct,Safari,F,credit card,toys & games,2,desktop,1,0
2015-05-11 18:08:07,44.0,31,37,18,Direct,Chrome,F,credit card,clothing,1,desktop,1,0
2024-02-09 11:34:20,167.33,14,8,11,Ads,IE,F,bank transfer,toys & games,3,desktop,1,0
2015-06-01 09:28:11,45.0,28,61,9,Direct,Chrome,M,credit card,electronics,4,tablet,0,0
2024-03-31 08:37:17,293.44,25,34,8,Direct,IE,M,bank transfer,clothing,2,mobile,1,0
2024-02-13 08:13:28,255.22,38,5,8,Direct,Safari,M,credit card,toys & games,1,mobile,0,0
2024-03-18 11:40:32,403.3,45,240,11,Ads,Chrome,F,credit card,electronics,4,tablet,1,0
2015-03-13 12:13:21,32.0,32,50,12,SEO,Chrome,M,bank transfer,toys & games,5,mobile,1,0
2015-01-11 09:33:07,20.0,18,0,9,SEO,Chrome,F,bank transfer,toys & games,5,desktop,1,1
2015-07-09 23:08:56,70.0,35,21,23,SEO,Chrome,M,debit card,clothing,5,mobile,1,0
2024-03-18 14:37:35,218.21,23,195,14,Direct,FireFox,M,credit card,health & beauty,5,desktop,0,0
2024-01-23 03:14:07,113.86,15,273,3,Ads,Chrome,M,PayPal,toys & games,4,desktop,1,0
2024-01-21 11:49:06,149.47,42,163,11,Direct,FireFox,F,bank transfer,clothing,1,mobile,1,0
2024-03-22 12:13:28,355.71,44,282,12,Direct,Chrome,M,bank transfer,home & garden,5,mobile,1,0
2015-07-29 16:52:29,29.0,44,28,16,SEO,IE,F,debit card,home & garden,1,desktop,1,0
2015-07-21 12:42:04,9.0,31,37,12,Direct,Safari,M,PayPal,toys & games,5,tablet,1,0
2024-03-24 17:01:29,221.34,21,12,17,Ads,IE,F,credit card,toys & games,2,mobile,1,0
2015-06-23 05:10:34,12.0,32,46,5,SEO,Chrome,M,PayPal,health & beauty,3,desktop,1,0
2015-08-06 22:31:04,58.0,32,18,22,Direct,Safari,M,PayPal,clothing,5,mobile,1,1
2024-01-16 03:07:28,179.3,42,163,3,Ads,Safari,F,credit card,home & garden,2,desktop,1,0
2024-02-29 23:29:16,56.24,44,33,23,Direct,Chrome,M,debit card,electronics,1,tablet,1,0
2024-01-26 11:56:44,136.43,30,60,11,SEO,Chrome,F,credit card,home & garden,1,desktop,1,0
2015-07-05 19:22:08,21.0,20,43,19,Direct,IE,F,debit card,home & garden,1,desktop,1,0
2015-04-22 00:51:49,47.0,31,107,0,Ads,Safari,M,credit card,clothing,1,mobile,0,0
2024-01-05 21:28:47,247.09,44,159,21,Ads,Chrome,M,credit card,home & garden,3,desktop,1,0
2015-09-23 23:18:47,16.0,48,114,23,SEO,IE,M,debit card,clothing,5,mobile,1,0
2015-04-23 04:19:44,17.0,33,103,4,Direct,FireFox,F,credit card,home & garden,3,tablet,1,0
2024-02-17 12:03:03,62.6,32,136,12,Ads,Chrome,M,PayPal,health & beauty,5,desktop,1,0
2024-03-02 17:04:37,587.92,34,226,17,Ads,Chrome,F,PayPal,electronics,1,tablet,1,0
2024-01-28 08:35:52,187.43,51,352,8,Ads,FireFox,F,PayPal,electronics,1,tablet,1,0
2024-02-29 18:09:11,694.9,37,114,18,Direct,Chrome,M,debit card,health & beauty,1,desktop,1,0
2015-03-24 16:56:09,14.0,32,6,16,SEO,Chrome,M,bank transfer,toys & games,5,mobile,1,1
2015-07-15 14:50:44,61.0,34,47,14,SEO,FireFox,M,debit card,clothing,1,tablet,1,0
2015-05-09 13:55:40,31.0,18,71,13,Direct,Safari,F,PayPal,clothing,5,desktop,1,0
2024-03-17 00:29:38,296.13,24,141,0,Ads,IE,F,debit card,toys & games,1,mobile,0,0
2024-03-06 22:31:44,213.35,42,24,4,SEO,IE,F,credit card,toys & games,3,tablet,1,1
2015-05-22 03:55:56,9.0,24,74,3,SEO,IE,M,credit card,health & beauty,2,tablet,1,0
2024-01-19 05:51:45,10.49,24,116,5,SEO,IE,M,bank transfer,home & garden,5,mobile,0,0
2024-01-29 01:11:58,140.84,60,184,1,Ads,Safari,F,credit card,toys & games,1,mobile,1,0
2024-03-31 14:26:37,465.8,24,244,14,SEO,IE,F,PayPal,health & beauty,3,tablet,1,0
2015-02-05 00:09:05,11.0,34,11,0,SEO,FireFox,M,PayPal,health & beauty,5,desktop,1,0
2024-03-07 09:33:06,83.57,15,27,9,Direct,Safari,M,bank transfer,health & beauty,4,tablet,1,0
2024-02-28 16:43:47,207.74,40,184,16,SEO,IE,F,bank transfer,health & beauty,5,tablet,1,0
2015-05-31 09:31:07,72.0,38,61,9,Ads,IE,F,credit card,electronics,2,tablet,1,0
2024-03-03 07:39:32,299.94,29,276,7,SEO,FireFox,F,credit card,toys & games,1,tablet,1,0
2024-02-18 15:22:40,254.75,34,171,15,Ads,Safari,M,PayPal,clothing,2,tablet,1,0
2024-02-18 08:41:37,220.66,48,5,8,Direct,Chrome,F,PayPal,toys & games,5,mobile,1,0
2024-01-02 11:07:34,54.1,39,232,11,SEO,FireFox,F,PayPal,health & beauty,5,tablet,1,0
2015-05-28 08:32:55,33.0,18,42,8,Ads,FireFox,F,debit card,electronics,1,tablet,1,0
2015-06-07 05:12:23,94.0,49,88,5,SEO,FireFox,M,bank transfer,toys & games,5,desktop,1,0
2024-02-10 13:29:55,169.05,51,173,13,SEO,Chrome,F,debit card,clothing,5,tablet,1,0
2024-03-15 09:31:43,136.13,30,76,9,Ads,IE,F,debit card,toys & games,4,desktop,0,0
2024-02-01 09:11:36,44.13,31,121,9,Ads,Chrome,F,debit card,clothing,3,tablet,1,0
2015-09-16 15:11:00,15.0,23,45,15,SEO,Chrome,F,PayPal,clothing,3,tablet,1,0
2015-01-22 00:12:10,34.0,29,15,0,SEO,IE,F,debit card,electronics,5,mobile,1,0
2015-08-29 16:43:31,26.0,24,114,16,Ads,FireFox,F,PayPal,toys & games,4,tablet,1,0
2024-02-16 07:38:29,141.13,51,282,7,Direct,Chrome,F,debit card,clothing,1,tablet,1,1
2024-03-26 20:27:40,72.4,26,203,20,SEO,Safari,M,PayPal,electronics,4,mobile,1,0
2024-03-14 09:08:57,42.23,42,139,9,SEO,IE,F,credit card,electronics,5,desktop,1,0
2015-03-22 01:43:08,36.0,44,0,1,SEO,IE,M,bank transfer,toys & games,4,tablet,1,0
2015-04-29 22:13:33,67.0,28,103,22,Ads,Chrome,F,debit card,electronics,4,mobile,1,0
2024-02-17 04:20:49,366.48,43,33,4,SEO,Safari,F,credit card,home & garden,3,mobile,1,0
2015-04-14 04:44:24,39.0,20,52,4,Ads,IE,F,bank transfer,health & beauty,1,mobile,1,0
2024-01-21 19:21:05,25.16,35,50,19,SEO,Chrome,F,credit card,toys & games,2,tablet,1,0
2015-06-26 21:06:04,35.0,40,100,21,SEO,IE,M,debit card,clothing,1,desktop,0,0
2024-02-25 14:41:17,274.61,22,357,14,SEO,IE,M,credit card,electronics,4,tablet,0,0
2015-07-08 00:16:06,19.0,34,42,0,Direct,Safari,M,bank transfer,health & beauty,3,tablet,1,0
2024-01-23 23:57:46,29.39,54,165,23,SEO,Safari,F,credit card,health & beauty,5,desktop,1,0
2015-05-20 09:36:51,13.0,23,20,9,Ads,Chrome,M,PayPal,electronics,2,mobile,1,0
2024-02-03 11:13:06,50.23,41,93,11,Ads,Chrome,F,PayPal,health & beauty,3,desktop,1,0
2024-03-23 09:50:13,91.71,41,52,9,SEO,FireFox,M,PayPal,electronics,4,mobile,1,0
2015-05-24 17:36:38,35.0,19,2,17,SEO,Chrome,M,bank transfer,toys & games,5,tablet,1,0
2015-08-06 17:14:58,48.0,28,10,17,SEO,Chrome,F,credit card,electronics,5,desktop,1,0
2024-03-12 17:01:12,344.46,37,17,17,SEO,Safari,F,credit card,clothing,2,mobile,0,0
2015-06-15 22:09:31,26.0,35,88,22,SEO,IE,M,PayPal,clothing,2,tablet,1,0
2024-01-10 06:59:32,98.03,46,357,6,SEO,IE,M,PayPal,home & garden,3,tablet,1,0
2024-03-13 21:04:52,206.04,42,359,21,SEO,Chrome,F,bank transfer,toys & games,4,mobile,1,0
2015-09-14 14:07:48,61.0,31,109,14,SEO,Opera,F,credit card,electronics,5,mobile,0,0
2024-03-01 01:24:09,185.38,39,34,1,Ads,Chrome,M,bank transfer,home & garden,3,tablet,1,0
2024-02-09 10:05:46,105.69,45,144,10,Ads,Chrome,F,bank transfer,health & beauty,4,mobile,1,0
2015-03-20 15:06:47,25.0,23,25,15,Direct,Chrome,M,PayPal,clothing,4,desktop,1,0
2024-03-27 14:00:30,34.47,38,83,14,SEO,IE,M,debit card,clothing,1,mobile,1,0
2024-01-23 08:35:00,189.73,37,346,8,Ads,Chrome,F,bank transfer,health & beauty,1,desktop,1,0
2024-01-20 20:33:50,286.38,26,14,20,Direct,FireFox,M,bank transfer,clothing,2,desktop,1,0
2024-03-28 17:16:53,87.51,30,209,17,SEO,IE,M,credit card,clothing,1,tablet,1,0
2015-11-06 11:16:33,17.0,44,96,11,Ads,Chrome,M,debit card,health & beauty,4,mobile,1,0
2015-06-28 05:27:25,51.0,38,65,5,Direct,Safari,M,debit card,home & garden,3,mobile,1,0
2015-11-05 19:10:35,20.0,23,113,19,Ads,Chrome,M,debit card,health & beauty,5,tablet,1,0
2024-01-17 22:20:41,13.74,56,27,22,Direct,Safari,F,credit card,electronics,4,tablet,1,0
2024-01-06 21:29:39,434.72,25,174,21,SEO,Opera,F,credit card,electronics,4,desktop,1,0
2024-02-07 17:39:04,26.37,27,49,17,Ads,Chrome,M,PayPal,clothing,1,tablet,1,0
2024-03-08 05:34:20,476.81,39,342,5,Ads,IE,F,debit card,electronics,1,mobile,0,0
2015-04-16 09:37:17,28.0,36,33,9,SEO,Chrome,M,debit card,toys & games,5,desktop,1,0
2024-01-09 00:27:55,88.3,51,253,0,SEO,IE,F,debit card,toys & games,2,mobile,0,0
2024-04-01 09:36:11,1410.65,26,1,4,Ads,IE,F,PayPal,electronics,5,desktop,1,1
2024-03-27 02:41:48,48.46,9,345,2,Ads,Chrome,F,debit card,home & garden,4,desktop,1,0
2024-01-16 20:14:52,546.44,28,246,20,Direct,Safari,M,debit card,home & garden,5,tablet,1,0
2024-02-11 18:29:45,37.07,28,29,18,SEO,Chrome,M,credit card,health & beauty,5,mobile,1,0
2024-01-05 03:57:47,466.49,24,35,3,Ads,FireFox,M,debit card,health & beauty,3,tablet,1,0
2024-02-03 21:36:27,17.79,33,299,21,SEO,Safari,F,bank transfer,clothing,5,mobile,1,0
2015-04-12 14:29:37,38.0,34,99,14,Ads,Safari,M,debit card,clothing,1,desktop,1,0
2015-11-23 15:16:09,38.0,39,114,15,SEO,Opera,F,bank transfer,clothing,3,desktop,1,0
2015-06-23 22:32:40,37.0,27,117,22,SEO,IE,F,credit card,clothing,4,tablet,1,1
2024-03-06 02:31:36,452.7,15,18,3,Ads,FireFox,F,bank transfer,clothing,2,tablet,0,1
2024-02-28 00:53:19,684.31,39,194,0,Direct,Chrome,M,PayPal,toys & games,4,mobile,1,0
2024-03-02 15:09:39,53.82,45,296,15,Ads,FireFox,F,credit card,electronics,4,tablet,1,0
2024-03-28 14:38:28,261.33,28,296,14,Ads,Chrome,M,bank transfer,clothing,4,mobile,1,0
2015-08-19 21:14:51,33.0,35,42,21,SEO,IE,M,PayPal,home & garden,4,desktop,1,0
2015-03-04 16:47:15,23.0,51,57,16,Ads,Chrome,F,credit card,home & garden,1,desktop,1,0
2015-05-22 11:31:00,13.0,34,92,11,SEO,FireFox,M,PayPal,home & garden,1,mobile,1,0
2015-10-18 10:01:30,51.0,19,99,10,SEO,Chrome,F,credit card,toys & games,1,desktop,0,0
2015-04-17 21:26:09,13.0,46,58,21,Ads,Chrome,F,credit card,toys & games,2,desktop,1,0
2024-03-19 00:12:21,253.11,24,168,0,Ads,Chrome,M,credit card,electronics,4,desktop,1,0
2024-02-22 08:06:46,92.92,32,209,8,Ads,Safari,F,PayPal,toys & games,5,tablet,1,0
2024-02-25 01:37:33,150.93,42,351,1,Direct,Safari,F,bank transfer,health & beauty,4,mobile,1,0
2015-09-15 17:18:18,40.0,43,71,17,Direct,Opera,F,bank transfer,health & beauty,2,tablet,0,0
2015-06-16 21:21:27,69.0,55,94,21,SEO,Safari,F,bank transfer,electronics,1,tablet,1,0
2024-03-30 03:36:48,35.14,25,23,3,Direct,IE,M,debit card,health & beauty,3,tablet,1,0
2024-01-20 22:56:37,24.75,32,316,22,Ads,Chrome,M,PayPal,clothing,3,desktop,1,0
2015-09-21 08:23:40,32.0,31,57,8,Ads,FireFox,F,debit card,home & garden,2,desktop,1,0
2015-08-25 03:54:58,25.0,28,98,3,Ads,IE,F,PayPal,home & garden,1,tablet,1,0
2024-01-08 22:57:29,20.73,43,162,22,SEO,Chrome,M,bank transfer,clothing,1,desktop,1,0
2015-04-25 14:58:03,12.0,30,83,14,Direct,IE,M,credit card,clothing,1,mobile,1,0
2024-04-01 10:51:43,21.9,36,86,10,Direct,Chrome,M,debit card,clothing,4,tablet,1,0
2024-03-04 12:06:10,508.66,36,97,12,SEO,Safari,M,debit card,health & beauty,2,tablet,1,0
2015-03-08 18:17:58,17.0,41,37,18,Direct,Safari,M,PayPal,electronics,2,desktop,1,1
2024-02-18 14:51:39,10.54,29,284,14,Direct,Chrome,M,bank transfer,clothing,1,desktop,1,0
2024-01-26 22:40:28,262.96,11,73,22,SEO,Safari,F,debit card,electronics,3,desktop,1,0
2015-08-31 08:51:31,52.0,21,112,8,Ads,IE,M,bank transfer,clothing,5,mobile,1,1
2024-03-25 00:42:48,21.05,33,16,0,SEO,Chrome,M,PayPal,electronics,4,mobile,1,0
2015-01-12 08:18:00,20.0,20,0,8,Ads,IE,F,bank transfer,clothing,2,desktop,0,1
2015-04-19 09:52:11,29.0,31,75,9,SEO,FireFox,F,credit card,home & garden,1,mobile,1,0
2024-03-18 06:48:43,376.96,47,33,6,SEO,FireFox,F,credit card,clothing,1,desktop,1,0
2024-01-22 11:42:13,449.22,41,219,11,Ads,Chrome,M,credit card,health & beauty,4,desktop,1,0
2015-05-12 14:53:53,20.0,32,72,14,SEO,Opera,F,PayPal,clothing,5,desktop,1,0
2024-03-28 06:57:32,11.44,38,30,6,SEO,Safari,F,PayPal,toys & games,5,tablet,1,0
2024-02-27 08:29:54,284.4,13,255,8,SEO,Chrome,F,PayPal,electronics,4,mobile,1,0
2024-03-18 06:43:07,86.89,42,113,6,SEO,IE,M,bank transfer,electronics,1,desktop,1,0
2024-01-29 12:35:42,143.75,28,148,12,SEO,Chrome,F,bank transfer,health & beauty,5,desktop,1,0
2015-06-16 04:09:31,54.0,26,78,4,SEO,IE,F,debit card,health & beauty,1,mobile,1,0
2024-03-09 05:17:37,408.96,50,320,5,Ads,Safari,M,PayPal,health & beauty,2,desktop,1,0
2015-04-13 19:59:24,31.0,28,76,19,Ads,Chrome,F,bank transfer,electronics,1,mobile,1,0
2015-02-24 06:57:39,24.0,38,49,6,SEO,IE,M,bank transfer,clothing,5,desktop,1,0
2015-07-08 05:53:51,31.0,26,51,5,SEO,IE,M,PayPal,home & garden,3,tablet,0,0
2024-03-01 16:02:03,154.82,44,194,16,Ads,IE,M,bank transfer,electronics,1,mobile,1,0
2024-02-27 00:23:16,271.14,33,181,0,Direct,Safari,M,PayPal,home & garden,5,tablet,1,0
2024-03-14 13:29:19,158.84,22,125,13,Ads,Chrome,F,debit card,electronics,4,desktop,1,0
2024-01-17 19:02:53,222.81,28,236,19,Ads,Chrome,F,PayPal,toys & games,5,desktop,1,0
2024-02-27 11:35:31,154.93,31,281,11,Direct,Chrome,F,bank transfer,clothing,5,tablet,1,0
2015-05-01 15:35:43,12.0,27,43,15,Ads,Chrome,F,bank transfer,toys & games,5,tablet,1,0
2024-03-26 07:09:52,24.48,42,3,7,SEO,IE,M,bank transfer,health & beauty,3,desktop,1,1
2015-11-28 12:15:59,30.0,25,108,12,Ads,IE,F,PayPal,health & beauty,5,mobile,1,0
2015-05-06 16:07:49,20.0,56,34,16,Ads,Chrome,F,bank transfer,electronics,1,desktop,1,0
2024-02-07 22:37:03,392.19,28,247,22,SEO,IE,M,credit card,clothing,5,tablet,1,0
2015-03-17 03:25:03,14.0,33,25,3,Ads,IE,M,bank transfer,home & garden,5,tablet,1,0
2015-03-22 00:38:01,35.0,34,29,0,Ads,IE,F,credit card,toys & games,4,tablet,1,0
2024-03-31 10:55:01,43.26,39,104,10,SEO,IE,M,credit card,clothing,2,desktop,1,0
2024-03-06 05:11:36,268.51,40,171,5,SEO,FireFox,F,bank transfer,electronics,3,mobile,0,0
2015-04-14 19:17:32,24.0,25,21,19,SEO,Chrome,M,PayPal,home & garden,5,mobile,1,0
2024-03-15 16:24:53,84.63,33,229,16,Ads,Chrome,M,PayPal,toys & games,2,tablet,1,0
2015-03-17 18:58:35,22.0,41,22,18,Direct,Chrome,M,credit card,health & beauty,4,mobile,1,0
2024-02-06 08:14:29,113.54,22,15,8,Ads,Safari,M,bank transfer,home & garden,2,desktop,1,0
2015-05-06 13:25:17,23.0,28,97,13,Direct,Chrome,F,debit card,electronics,2,desktop,1,0
2015-07-21 12:56:16,35.0,32,73,12,Direct,FireFox,M,credit card,toys & games,2,mobile,1,0
2015-09-15 08:22:36,31.0,39,97,8,Direct,Safari,M,credit card,health & beauty,3,tablet,1,0
2024-02-21 15:21:42,120.79,28,95,15,SEO,Chrome,M,credit card,home & garden,5,tablet,0,0
2015-06-15 19:25:59,26.0,37,114,19,SEO,Chrome,M,bank transfer,electronics,5,desktop,1,0
2015-06-21 16:22:44,36.0,26,98,16,SEO,Safari,M,credit card,toys & games,5,desktop,1,0
2024-02-18 15:22:32,390.56,21,172,15,Direct,Chrome,M,bank transfer,toys & games,2,tablet,1,0
2024-01-31 19:49:00,49.77,29,22,19,Ads,Chrome,M,PayPal,electronics,4,tablet,1,0
2024-01-14 04:35:58,34.52,36,357,4,SEO,IE,F,debit card,clothing,5,mobile,1,0
2015-11-04 20:12:01,28.0,37,118,20,SEO,Chrome,M,PayPal,health & beauty,4,desktop,1,0
2024-02-12 07:23:00,21.61,10,141,7,Direct,Chrome,M,PayPal,clothing,1,tablet,1,0
2015-06-20 18:28:43,42.0,67,15,18,Direct,Chrome,F,bank transfer,clothing,2,mobile,1,0
2015-03-06 19:56:36,52.0,28,14,19,Ads,Chrome,F,PayPal,home & garden,3,tablet,1,0
2024-03-07 04:48:07,159.13,32,149,4,SEO,FireFox,F,bank transfer,home & garden,1,mobile,1,0
2024-03-16 05:31:44,192.93,19,119,5,Direct,Chrome,M,PayPal,health & beauty,1,mobile,1,0
2024-01-26 00:54:45,140.29,36,166,0,Direct,Chrome,F,bank transfer,electronics,4,mobile,1,0
2024-02-17 03:51:01,14.08,18,62,3,Ads,Chrome,F,credit card,electronics,3,tablet,0,0
2024-03-30 06:44:25,310.69,44,354,6,Ads,Safari,M,debit card,toys & games,4,mobile,0,0
2024-01-17 18:11:36,143.24,45,189,18,SEO,FireFox,F,bank transfer,health & beauty,5,tablet,1,0
2015-06-24 18:11:26,47.0,33,2,18,SEO,Chrome,M,PayPal,health & beauty,2,desktop,1,0
2024-01-06 22:34:20,109.43,33,43,22,SEO,Opera,M,debit card,toys & games,1,tablet,1,0
2015-05-18 03:29:33,32.0,33,34,3,Direct,Chrome,F,credit card,clothing,5,desktop,0,0
2015-03-25 02:36:15,20.0,25,37,2,SEO,Chrome,M,PayPal,clothing,5,mobile,1,0
2015-05-13 18:56:22,38.0,36,80,18,SEO,Chrome,M,bank transfer,toys & games,2,desktop,1,0
2024-01-30 03:05:50,23.74,57,249,3,Ads,FireFox,M,credit card,health & beauty,3,mobile,0,0
2024-02-01 18:17:17,108.48,37,250,18,Ads,Chrome,F,credit card,home & garden,1,mobile,0,0
2024-01-29 20:32:17,389.56,36,270,20,Ads,Safari,F,credit card,toys & games,5,desktop,1,0
2024-01-27 09:51:17,129.14,39,112,9,Direct,Safari,F,PayPal,electronics,5,tablet,1,0
2015-04-29 01:01:25,14.0,26,111,1,SEO,IE,M,bank transfer,electronics,5,mobile,1,0
2015-01-19 11:31:05,61.0,36,0,11,Ads,IE,F,debit card,electronics,5,mobile,0,0
2024-03-08 01:40:37,160.5,50,42,1,SEO,Chrome,F,PayPal,health & beauty,1,desktop,1,0
2024-02-21 13:31:50,396.48,51,358,13,SEO,Safari,F,credit card,home & garden,2,desktop,1,0
2015-03-22 11:17:44,60.0,37,78,11,Ads,Chrome,M,bank transfer,electronics,4,tablet,1,0
2015-06-07 17:10:07,71.0,41,14,17,Ads,Safari,M,debit card,health & beauty,3,mobile,1,0
2024-03-26 17:08:12,571.31,43,86,17,Ads,IE,M,credit card,electronics,3,tablet,1,0
2024-01-21 13:08:37,294.73,25,38,13,Ads,Safari,M,credit card,health & beauty,1,desktop,1,0
2024-02-25 20:11:52,416.41,42,81,20,Direct,Chrome,M,PayPal,electronics,5,tablet,1,0
2015-02-01 19:38:19,40.0,18,22,19,SEO,Safari,M,debit card,clothing,2,mobile,0,0
2015-10-17 05:42:37,18.0,39,104,5,Ads,Chrome,M,credit card,health & beauty,3,mobile,1,0
2024-02-16 12:06:09,47.67,30,4,12,Ads,FireFox,M,debit card,home & garden,2,tablet,1,1
2024-02-20 11:11:13,61.94,47,363,11,SEO,Opera,M,credit card,health & beauty,5,tablet,1,0
2024-03-07 15:55:35,130.63,34,246,15,Direct,Chrome,M,debit card,home & garden,3,tablet,1,0
2024-03-12 10:44:11,88.38,39,157,10,Ads,Chrome,M,bank transfer,electronics,5,desktop,1,0
2024-03-19 14:24:58,62.18,39,321,14,Ads,Safari,F,bank transfer,health & beauty,4,desktop,0,0
2015-10-05 14:06:25,14.0,47,82,14,Direct,Chrome,F,bank transfer,toys & games,1,mobile,1,0
2024-03-04 14:10:25,14.23,34,188,14,Direct,IE,F,debit card,clothing,5,tablet,1,0
2015-04-26 04:34:57,54.0,24,22,4,SEO,Chrome,F,bank transfer,electronics,2,mobile,1,0
2024-02-20 08:39:24,37.97,47,37,0,Ads,Safari,F,credit card,home & garden,2,desktop,1,1
2015-08-12 19:23:47,38.0,30,114,19,Direct,Safari,M,bank transfer,home & garden,5,mobile,1,0
2015-08-10 01:51:11,57.0,36,119,1,SEO,Chrome,F,debit card,health & beauty,4,desktop,1,0
2024-02-08 20:18:17,392.85,38,323,20,Ads,IE,F,bank transfer,toys & games,2,tablet,1,0
2024-01-06 22:28:04,313.84,12,107,22,Direct,Chrome,F,debit card,clothing,3,tablet,1,0
2024-03-17 01:35:36,39.03,36,319,1,Ads,IE,F,debit card,electronics,3,desktop,1,0
2015-08-18 13:09:05,40.0,42,90,13,Ads,FireFox,M,bank transfer,home & garden,2,tablet,1,0
2024-02-22 00:08:23,337.81,36,81,0,Ads,IE,M,credit card,health & beauty,4,tablet,1,0
2024-03-07 20:55:00,406.86,28,21,20,SEO,Chrome,M,bank transfer,home & garden,2,tablet,1,0
2015-07-06 23:59:30,27.0,36,117,23,SEO,IE,F,bank transfer,health & beauty,4,tablet,1,0
2015-06-07 21:14:08,69.0,39,18,21,Ads,FireFox,M,debit card,electronics,1,desktop,0,0
2024-02-23 04:09:46,69.96,28,193,4,SEO,Chrome,F,credit card,home & garden,1,tablet,1,0
2024-02-04 12:26:18,389.45,27,15,5,Ads,Chrome,M,PayPal,health & beauty,4,mobile,1,1
2024-01-12 20:55:22,104.1,41,68,20,SEO,Chrome,M,PayPal,toys & games,4,tablet,1,0
2024-02-16 11:15:32,457.05,35,305,11,Ads,IE,F,PayPal,home & garden,2,desktop,1,0
2024-02-06 07:04:40,242.22,43,158,7,Direct,Chrome,F,credit card,electronics,4,desktop,1,0
2024-03-06 09:52:48,82.31,26,243,9,SEO,Chrome,F,PayPal,home & garden,3,tablet,1,0
2015-01-08 05:26:08,32.0,42,5,5,Ads,Chrome,F,credit card,health & beauty,4,desktop,1,0
2015-08-13 03:59:20,20.0,37,119,3,Direct,IE,M,PayPal,electronics,4,tablet,1,0
2024-02-16 23:55:27,74.06,33,16,23,SEO,IE,F,debit card,clothing,5,mobile,1,0
2015-03-24 13:40:13,37.0,36,25,13,SEO,IE,F,credit card,clothing,5,desktop,0,0
2024-01-27 09:57:10,85.38,41,44,9,Ads,Chrome,M,PayPal,health & beauty,5,desktop,1,0
2024-02-05 08:49:05,360.31,35,363,8,Direct,FireFox,M,PayPal,health & beauty,5,desktop,1,0
2015-04-21 13:57:07,43.0,23,68,13,SEO,Chrome,M,PayPal,home & garden,1,desktop,1,0
